frame	cX	cY	area	minI	maxI	meanI	camera	tank	cXtank	match_status
27868	244	319	30.0	181.0	255.0	224.46341463414635	left	left_tank1	59.0	match
27868	366	316	137.0	182.0	255.0	234.3271604938272	left	left_tank1	181.0	match
27868	464	322	28.5	181.0	231.0	211.02439024390245	left	left_tank1	279.0	match
27868	2125	325	39.5	182.0	255.0	234.9607843137255	right	right_tank1	63.0	match
27868	286	326	13.5	181.0	221.0	207.47619047619045	left	left_tank1	101.0	match
27868	2157	333	35.5	182.0	245.0	218.0204081632653	right	right_tank1	95.0	match
27868	431	333	62.5	0.0	255.0	228.1625	left	left_tank1	246.0	match
27868	2199	341	16.5	182.0	241.0	217.75	right	right_tank1	137.0	match
27868	2275	340	99.0	181.0	255.0	223.05	right	right_tank1	213.0	match
27868	364	343	51.5	181.0	255.0	223.890625	left	left_tank1	179.0	xdif
27868	2375	351	43.0	182.0	255.0	227.542372881356	right	right_tank1	313.0	xdif
27868	2344	359	33.0	181.0	255.0	224.1590909090909	right	right_tank1	282.0	match
27868	2255	366	38.0	182.0	255.0	225.1	right	right_tank1	193.0	match
27869	356	283	100.0	181.0	255.0	229.47457627118644	left	left_tank1	171.0	match
27869	369	293	44.5	181.0	255.0	219.896551724138	left	left_tank1	184.0	match
27869	2150	306	18.5	183.0	255.0	225.5862068965517	right	right_tank1	88.0	match
27869	2252	307	96.0	181.0	255.0	232.68965517241372	right	right_tank1	190.0	match
27869	214	313	41.0	181.0	226.0	208.7454545454545	left	left_tank1	29.0	match
27869	258	315	14.0	182.0	232.0	214.0	left	left_tank1	73.0	match
27869	2277	317	39.0	183.0	243.0	220.22807017543852	right	right_tank1	215.0	match
27869	245	319	33.0	181.0	255.0	227.82222222222225	left	left_tank1	60.0	match
27869	366	316	149.5	181.0	255.0	233.70348837209303	left	left_tank1	181.0	match
27869	465	322	39.5	181.0	255.0	221.50943396226413	left	left_tank1	280.0	match
27869	2125	325	39.0	182.0	255.0	234.02	right	right_tank1	63.0	match
27869	430	333	56.0	181.0	255.0	232.36986301369865	left	left_tank1	245.0	match
27869	2199	341	19.0	181.0	255.0	225.9642857142857	right	right_tank1	137.0	match
27869	2274	340	141.0	181.0	255.0	220.69753086419752	right	right_tank1	212.0	match
27869	364	344	60.0	181.0	255.0	225.0533333333333	left	left_tank1	179.0	xdif
27869	2378	350	39.0	181.0	255.0	229.72727272727272	right	right_tank1	316.0	xdif
27869	2344	360	37.5	181.0	255.0	224.32653061224488	right	right_tank1	282.0	match
27869	2256	367	39.5	182.0	255.0	228.46153846153848	right	right_tank1	194.0	match
27870	357	283	98.5	181.0	255.0	231.89830508474577	left	left_tank1	172.0	match
27870	368	293	50.0	181.0	255.0	217.4925373134328	left	left_tank1	183.0	match
27870	2252	307	81.0	181.0	255.0	235.2843137254902	right	right_tank1	190.0	match
27870	215	313	31.5	181.0	218.0	208.13953488372093	left	left_tank1	30.0	match
27870	258	315	13.5	181.0	232.0	211.3809523809524	left	left_tank1	73.0	match
27870	2278	315	40.5	182.0	255.0	222.3269230769231	right	right_tank1	216.0	match
27870	245	318	30.5	181.0	255.0	219.6428571428572	left	left_tank1	60.0	match
27870	367	316	135.5	181.0	255.0	226.5605095541401	left	left_tank1	182.0	match
27870	465	322	41.5	181.0	255.0	221.87037037037035	left	left_tank1	280.0	match
27870	2125	325	40.5	181.0	255.0	232.7692307692308	right	right_tank1	63.0	match
27870	2155	332	14.0	182.0	233.0	216.1818181818182	right	right_tank1	93.0	match
27870	432	333	47.0	184.0	255.0	233.8360655737705	left	left_tank1	247.0	match
27870	2199	341	10.5	183.0	221.0	210.58823529411765	right	right_tank1	137.0	match
27870	364	345	53.0	181.0	255.0	224.80882352941177	left	left_tank1	179.0	xdif
27870	2274	340	165.0	181.0	255.0	222.40104166666663	right	right_tank1	212.0	match
27870	2377	351	26.5	181.0	235.0	212.0540540540541	right	right_tank1	315.0	xdif
27870	2343	359	45.0	181.0	255.0	226.896551724138	right	right_tank1	281.0	match
27870	2256	367	38.5	181.0	255.0	229.15686274509804	right	right_tank1	194.0	match
27871	358	284	75.0	182.0	255.0	232.1318681318681	left	left_tank1	173.0	match
27871	369	293	46.5	181.0	255.0	217.4193548387097	left	left_tank1	184.0	match
27871	2252	306	80.5	167.0	255.0	232.05	right	right_tank1	190.0	match
27871	214	312	54.0	182.0	233.0	217.28985507246372	left	left_tank1	29.0	match
27871	2277	317	33.5	181.0	255.0	224.5652173913044	right	right_tank1	215.0	match
27871	367	316	138.0	181.0	255.0	227.45	left	left_tank1	182.0	match
27871	465	323	35.5	184.0	255.0	224.5833333333333	left	left_tank1	280.0	match
27871	2125	325	20.0	181.0	213.0	204.67857142857144	right	right_tank1	63.0	match
27871	431	331	43.0	181.0	255.0	231.0862068965517	left	left_tank1	246.0	match
27871	363	343	27.0	181.0	240.0	218.94736842105263	left	left_tank1	178.0	match
27871	2199	342	26.0	182.0	255.0	219.8421052631579	right	right_tank1	137.0	match
27871	2275	340	115.0	181.0	255.0	224.058394160584	right	right_tank1	213.0	match
27871	2377	351	35.0	181.0	255.0	223.5531914893617	right	right_tank1	315.0	
27871	2344	358	48.0	182.0	255.0	224.72131147540983	right	right_tank1	282.0	match
27871	2255	367	54.5	181.0	255.0	231.1014492753623	right	right_tank1	193.0	match
27872	358	284	85.5	182.0	255.0	229.40384615384616	left	left_tank1	173.0	match
27872	239	293	13.5	181.0	240.0	213.6818181818182	left	left_tank1	54.0	match
27872	369	293	48.5	181.0	255.0	215.66153846153847	left	left_tank1	184.0	match
27872	2252	307	62.5	182.0	255.0	228.922077922078	right	right_tank1	190.0	match
27872	214	311	50.5	181.0	243.0	218.15625	left	left_tank1	29.0	match
27872	2348	316	25.0	181.0	235.0	212.57142857142856	right	right_tank1	286.0	match
27872	2278	317	34.5	182.0	242.0	218.3333333333333	right	right_tank1	216.0	match
27872	249	318	50.0	181.0	226.0	210.41176470588235	left	left_tank1	64.0	xdif
27872	367	316	149.5	181.0	255.0	230.81976744186045	left	left_tank1	182.0	match
27872	465	323	39.0	183.0	255.0	227.11538461538464	left	left_tank1	280.0	match
27872	2124	325	28.5	183.0	245.0	219.74358974358967	right	right_tank1	62.0	match
27872	431	331	44.5	181.0	255.0	228.53125	left	left_tank1	246.0	match
27872	2200	341	32.5	181.0	255.0	226.5909090909091	right	right_tank1	138.0	match
27872	2275	339	129.0	181.0	255.0	228.82352941176472	right	right_tank1	213.0	match
27872	363	344	43.5	181.0	235.0	216.1929824561404	left	left_tank1	178.0	xdif
27872	2378	353	23.0	181.0	216.0	208.54545454545456	right	right_tank1	316.0	xdif
27872	2344	358	39.5	182.0	255.0	227.1372549019608	right	right_tank1	282.0	match
27872	2254	367	49.0	182.0	255.0	229.75	right	right_tank1	192.0	xdif
27873	239	293	13.5	181.0	240.0	213.6818181818182	left	left_tank1	54.0	match
27873	361	287	111.5	181.0	255.0	226.01398601398603	left	left_tank1	176.0	match
27873	2252	306	63.5	181.0	255.0	231.83544303797467	right	right_tank1	190.0	match
27873	213	313	40.5	181.0	227.0	213.1509433962264	left	left_tank1	28.0	match
27873	2277	316	25.0	181.0	243.0	220.7222222222222	right	right_tank1	215.0	match
27873	244	317	29.5	181.0	227.0	212.5609756097561	left	left_tank1	59.0	xdif
27873	366	315	147.0	181.0	255.0	230.593023255814	left	left_tank1	181.0	match
27873	2124	325	27.0	181.0	245.0	219.5945945945946	right	right_tank1	62.0	match
27873	432	330	23.5	182.0	222.0	209.71875	left	left_tank1	247.0	match
27873	2200	341	31.5	181.0	255.0	225.93023255813952	right	right_tank1	138.0	match
27873	2275	339	100.5	181.0	255.0	231.26446280991732	right	right_tank1	213.0	match
27873	363	344	53.0	181.0	255.0	221.2205882352941	left	left_tank1	178.0	match
27873	2378	354	28.0	181.0	253.0	210.2380952380952	right	right_tank1	316.0	
27873	2344	358	39.5	182.0	255.0	226.94117647058823	right	right_tank1	282.0	match
27873	2254	368	53.5	183.0	255.0	234.28358208955223	right	right_tank1	192.0	xdif
27874	356	284	73.0	181.0	255.0	232.61538461538464	left	left_tank1	171.0	match
27874	240	292	22.5	181.0	243.0	216.87878787878788	left	left_tank1	55.0	match
27874	366	294	27.5	183.0	255.0	227.9736842105263	left	left_tank1	181.0	match
27874	2252	306	56.0	183.0	255.0	226.90277777777777	right	right_tank1	190.0	match
27874	212	313	34.0	181.0	248.0	221.48936170212767	left	left_tank1	27.0	match
27874	2277	316	22.0	182.0	255.0	221.8709677419355	right	right_tank1	215.0	match
27874	244	318	28.0	182.0	224.0	208.4523809523809	left	left_tank1	59.0	match
27874	368	316	119.5	180.0	243.0	215.3404255319149	left	left_tank1	183.0	match
27874	466	324	24.5	183.0	255.0	228.02941176470588	left	left_tank1	281.0	match
27874	2125	325	11.0	183.0	225.0	209.88888888888889	right	right_tank1	63.0	match
27874	289	325	13.0	189.0	251.0	221.7142857142857	left	left_tank1	104.0	xdif
27874	2154	331	18.5	181.0	255.0	224.75	right	right_tank1	92.0	match
27874	431	331	27.0	181.0	226.0	210.0	left	left_tank1	246.0	
27874	2198	343	16.0	181.0	236.0	217.91666666666663	right	right_tank1	136.0	match
27874	2275	339	125.5	181.0	247.0	222.75342465753425	right	right_tank1	213.0	match
27874	364	343	36.0	181.0	248.0	222.5208333333333	left	left_tank1	179.0	
27874	2376	351	18.0	181.0	226.0	211.44444444444443	right	right_tank1	314.0	xdif
27874	2344	358	23.5	182.0	236.0	218.3333333333333	right	right_tank1	282.0	match
27875	356	284	77.5	182.0	255.0	233.29473684210527	left	left_tank1	171.0	match
27875	368	294	37.0	182.0	255.0	229.52	left	left_tank1	183.0	match
27875	2252	306	55.5	184.0	255.0	228.0428571428572	right	right_tank1	190.0	match
27875	213	313	32.5	182.0	252.0	222.9333333333333	left	left_tank1	28.0	match
27875	2277	316	18.5	183.0	255.0	228.75	right	right_tank1	215.0	match
27875	2349	316	14.0	181.0	227.0	210.5909090909091	right	right_tank1	287.0	match
27875	243	318	28.0	181.0	222.0	208.6829268292683	left	left_tank1	58.0	match
27875	368	316	140.5	181.0	255.0	227.41463414634148	left	left_tank1	183.0	match
27875	465	323	17.0	181.0	255.0	223.76	left	left_tank1	280.0	match
27875	2124	325	22.5	181.0	255.0	222.125	right	right_tank1	62.0	match
27875	2154	331	25.5	182.0	255.0	219.82857142857145	right	right_tank1	92.0	match
27875	431	330	42.5	181.0	226.0	211.5090909090909	left	left_tank1	246.0	match
27875	2200	341	15.0	184.0	240.0	218.5217391304348	right	right_tank1	138.0	
27875	2274	340	123.0	181.0	247.0	225.65277777777777	right	right_tank1	212.0	match
27875	364	344	43.0	181.0	255.0	227.32142857142856	left	left_tank1	179.0	match
27875	2378	351	21.5	181.0	251.0	214.15625	right	right_tank1	316.0	
27875	2343	357	17.5	182.0	247.0	220.5769230769231	right	right_tank1	281.0	match
27875	2255	368	14.0	182.0	236.0	214.7619047619048	right	right_tank1	193.0	match
27876	355	284	63.5	185.0	255.0	226.65	left	left_tank1	170.0	match
27876	237	292	17.0	183.0	226.0	214.73076923076923	left	left_tank1	52.0	match
27876	368	293	16.5	181.0	231.0	210.92	left	left_tank1	183.0	match
27876	2251	306	66.5	181.0	255.0	234.0120481927711	right	right_tank1	189.0	match
27876	213	312	40.0	181.0	252.0	216.55769230769232	left	left_tank1	28.0	match
27876	2278	315	17.0	181.0	255.0	229.23076923076923	right	right_tank1	216.0	match
27876	243	318	20.0	181.0	226.0	211.0	left	left_tank1	58.0	match
27876	465	323	14.0	181.0	255.0	223.5909090909091	left	left_tank1	280.0	match
27876	368	317	129.5	181.0	255.0	228.4635761589404	left	left_tank1	183.0	match
27876	2123	324	14.5	181.0	210.0	207.27272727272728	right	right_tank1	61.0	match
27876	432	330	38.5	181.0	224.0	206.23529411764704	left	left_tank1	247.0	match
27876	2154	333	29.0	183.0	255.0	226.1818181818182	right	right_tank1	92.0	match
27876	2200	341	18.5	184.0	255.0	230.8148148148148	right	right_tank1	138.0	match
27876	2275	340	105.5	181.0	250.0	223.9920634920635	right	right_tank1	213.0	match
27876	363	344	41.0	182.0	255.0	230.87037037037035	left	left_tank1	178.0	xdif
27876	2377	351	26.5	184.0	250.0	223.65789473684208	right	right_tank1	315.0	xdif
27876	2344	358	24.5	181.0	255.0	230.6176470588236	right	right_tank1	282.0	match
27876	2254	368	20.5	182.0	251.0	220.51612903225805	right	right_tank1	192.0	match
27877	355	283	75.5	181.0	255.0	228.43010752688173	left	left_tank1	170.0	match
27877	369	293	31.0	181.0	255.0	221.2325581395349	left	left_tank1	184.0	match
27877	2252	306	72.5	185.0	255.0	233.74157303370785	right	right_tank1	190.0	match
27877	212	314	20.5	181.0	252.0	216.2	left	left_tank1	27.0	match
27877	2277	314	38.5	171.0	255.0	224.52941176470588	right	right_tank1	215.0	match
27877	243	317	30.0	182.0	255.0	224.2926829268293	left	left_tank1	58.0	match
27877	2348	318	12.5	181.0	227.0	213.28571428571428	right	right_tank1	286.0	match
27877	466	323	11.5	185.0	255.0	230.0	left	left_tank1	281.0	match
27877	2123	324	26.5	182.0	243.0	219.94444444444443	right	right_tank1	61.0	match
27877	368	318	138.0	181.0	255.0	230.0484848484849	left	left_tank1	183.0	match
27877	2153	331	22.0	181.0	255.0	225.66666666666669	right	right_tank1	91.0	match
27877	430	331	47.0	181.0	255.0	217.8360655737705	left	left_tank1	245.0	match
27877	2200	341	19.5	181.0	255.0	229.6551724137931	right	right_tank1	138.0	
27877	2275	340	106.0	181.0	251.0	224.0236220472441	right	right_tank1	213.0	match
27877	363	344	39.5	181.0	255.0	231.84615384615387	left	left_tank1	178.0	match
27877	2343	359	30.5	181.0	232.0	213.42857142857144	right	right_tank1	281.0	match
27877	2254	367	25.0	181.0	255.0	227.38888888888889	right	right_tank1	192.0	match
27878	355	283	75.0	181.0	255.0	227.45263157894732	left	left_tank1	170.0	match
27878	369	294	35.0	181.0	255.0	221.5	left	left_tank1	184.0	match
27878	2251	306	35.5	181.0	255.0	214.7234042553192	right	right_tank1	189.0	match
27878	2278	316	26.5	181.0	255.0	225.2631578947368	right	right_tank1	216.0	match
27878	243	317	31.0	183.0	255.0	223.8809523809524	left	left_tank1	58.0	match
27878	465	323	16.0	183.0	255.0	226.80769230769232	left	left_tank1	280.0	match
27878	369	316	140.5	181.0	255.0	229.9642857142857	left	left_tank1	184.0	match
27878	2152	332	23.0	181.0	216.0	207.0	right	right_tank1	90.0	match
27878	430	331	43.0	181.0	255.0	220.625	left	left_tank1	245.0	match
27878	2199	341	14.5	182.0	230.0	213.27272727272728	right	right_tank1	137.0	match
27878	2275	339	125.0	181.0	255.0	226.5540540540541	right	right_tank1	213.0	match
27878	363	345	34.5	181.0	253.0	221.45652173913044	left	left_tank1	178.0	match
27878	2378	351	11.0	188.0	213.0	211.21052631578945	right	right_tank1	316.0	
27878	2344	359	44.5	183.0	248.0	223.8928571428572	right	right_tank1	282.0	match
27878	2254	368	33.0	181.0	255.0	228.1914893617021	right	right_tank1	192.0	match
27879	355	284	50.0	181.0	255.0	226.15384615384616	left	left_tank1	170.0	match
27879	367	293	25.5	182.0	227.0	213.75	left	left_tank1	182.0	match
27879	2252	306	44.0	182.0	255.0	224.07142857142856	right	right_tank1	190.0	match
27879	211	314	14.0	181.0	226.0	214.5652173913044	left	left_tank1	26.0	match
27879	2277	316	25.5	181.0	255.0	225.7027027027027	right	right_tank1	215.0	match
27879	242	316	13.5	182.0	208.0	203.8095238095238	left	left_tank1	57.0	match
27879	369	318	111.5	181.0	255.0	230.00763358778624	left	left_tank1	184.0	match
27879	2124	325	27.0	184.0	255.0	227.9736842105263	right	right_tank1	62.0	match
27879	2151	331	19.0	182.0	243.0	215.5	right	right_tank1	89.0	match
27879	432	331	10.5	181.0	255.0	222.0	left	left_tank1	247.0	match
27879	2201	341	25.5	182.0	255.0	222.7428571428572	right	right_tank1	139.0	
27879	2275	339	87.5	181.0	255.0	227.78703703703704	right	right_tank1	213.0	match
27879	363	344	41.0	182.0	250.0	223.7222222222222	left	left_tank1	178.0	match
27879	2343	357	17.5	181.0	224.0	208.5555555555556	right	right_tank1	281.0	match
27879	2255	367	35.0	181.0	255.0	228.9183673469388	right	right_tank1	193.0	match
27880	357	283	63.0	181.0	255.0	225.64102564102564	left	left_tank1	172.0	match
27880	368	294	21.0	182.0	227.0	214.46666666666667	left	left_tank1	183.0	match
27880	2251	307	58.5	182.0	255.0	233.6438356164384	right	right_tank1	189.0	match
27880	212	314	14.0	181.0	215.0	208.4090909090909	left	left_tank1	27.0	match
27880	242	316	13.5	182.0	208.0	203.8095238095238	left	left_tank1	57.0	xdif
27880	2277	317	25.5	181.0	255.0	226.3157894736842	right	right_tank1	215.0	match
27880	368	317	147.0	181.0	255.0	234.3491124260355	left	left_tank1	183.0	match
27880	431	331	20.5	181.0	255.0	227.03333333333333	left	left_tank1	246.0	match
27880	2152	331	22.0	183.0	255.0	227.37142857142857	right	right_tank1	90.0	match
27880	2276	340	110.5	181.0	255.0	230.87692307692308	right	right_tank1	214.0	match
27880	362	344	35.0	181.0	250.0	223.46808510638297	left	left_tank1	177.0	xdif
27880	2378	350	10.5	182.0	214.0	207.8947368421053	right	right_tank1	316.0	xdif
27880	2344	357	25.5	181.0	240.0	219.45714285714288	right	right_tank1	282.0	match
27880	2254	369	32.0	183.0	255.0	235.95348837209303	right	right_tank1	192.0	xdif
27881	356	283	54.5	182.0	255.0	224.73913043478265	left	left_tank1	171.0	match
27881	368	293	22.5	181.0	227.0	213.46875	left	left_tank1	183.0	match
27881	2250	306	50.5	182.0	255.0	233.90625	right	right_tank1	188.0	match
27881	212	313	37.0	183.0	255.0	232.88	left	left_tank1	27.0	match
27881	2277	315	32.0	183.0	255.0	222.48936170212767	right	right_tank1	215.0	match
27881	242	318	17.5	181.0	214.0	207.07407407407408	left	left_tank1	57.0	match
27881	368	315	123.0	181.0	255.0	232.81560283687944	left	left_tank1	183.0	match
27881	2121	326	21.5	181.0	252.0	219.06451612903223	right	right_tank1	59.0	match
27881	2152	332	17.5	182.0	255.0	226.84615384615387	right	right_tank1	90.0	match
27881	431	331	24.5	184.0	255.0	236.94285714285712	left	left_tank1	246.0	match
27881	364	345	28.5	181.0	255.0	222.28205128205127	left	left_tank1	179.0	match
27881	2276	341	115.5	181.0	255.0	232.4379562043796	right	right_tank1	214.0	match
27881	2378	351	10.5	181.0	218.0	208.42105263157893	right	right_tank1	316.0	
27881	2343	358	27.0	182.0	240.0	218.10810810810813	right	right_tank1	281.0	match
27881	2254	369	18.0	188.0	248.0	220.84615384615387	right	right_tank1	192.0	match
27882	354	284	68.5	181.0	255.0	221.5647058823529	left	left_tank1	169.0	match
27882	368	294	17.0	183.0	242.0	219.32	left	left_tank1	183.0	match
27882	2251	306	53.0	181.0	255.0	229.089552238806	right	right_tank1	189.0	match
27882	210	313	62.5	181.0	255.0	234.6125	left	left_tank1	25.0	match
27882	2278	317	20.5	181.0	255.0	228.36666666666667	right	right_tank1	216.0	match
27882	241	317	35.5	181.0	245.0	217.625	left	left_tank1	56.0	match
27882	368	316	109.5	181.0	255.0	233.13953488372093	left	left_tank1	183.0	match
27882	2122	327	22.0	181.0	251.0	218.4516129032258	right	right_tank1	60.0	match
27882	431	330	30.5	181.0	255.0	231.4186046511628	left	left_tank1	246.0	match
27882	2151	331	22.5	181.0	255.0	228.35294117647052	right	right_tank1	89.0	match
27882	2276	339	108.0	0.0	255.0	230.50387596899225	right	right_tank1	214.0	match
27882	364	345	29.0	184.0	255.0	219.975	left	left_tank1	179.0	match
27882	2344	358	29.0	183.0	240.0	219.64102564102564	right	right_tank1	282.0	match
27882	2253	368	23.5	183.0	255.0	226.77142857142857	right	right_tank1	191.0	match
27883	355	283	48.5	181.0	233.0	216.80645161290323	left	left_tank1	170.0	match
27883	370	293	10.5	181.0	201.0	201.57894736842104	left	left_tank1	185.0	match
27883	2250	306	65.0	182.0	255.0	227.925	right	right_tank1	188.0	match
